,RD501_LAAT_MKIII_Balls,NA,,738.819,9643.09,3.16009,007096,Error: No unit,RD501_LAAT_MKIII_Balls,2017,7,21,9,52
,JLTS_Clone_P2_at_501,NA,,8110.66,5215.82,0.0007658,081052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_marksman_501,NA,,8090.78,5234.87,-0.00769234,080052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_sergeantmajor_501,NA,,1865.09,3889.48,0.00235748,018038,87714,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_corporal_501,NA,,8102.85,5202.37,0.00131035,081052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,Land_LampShabby_F,NA,,8023.94,5286.17,-3.50168,080052,B1 - 63691,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,JLTS_Clone_P2_DC15A_501,NA,,2090.12,3823.9,0.00241089,020038,5306,RD501_opfor_unit_B1_heavy,2017,7,21,10,18
CX-X Saltopus,JLTS_Clone_P2_DC15A_501,AIR,Razor 2-2 (B),1529.5,4701.46,699.831,015047,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,18
,JLTS_Clone_P2_marksman_501,NA,,2110.69,3809.3,0.00247955,021038,Shah,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,18
,JLTS_Clone_P2_DC15A_501,NA,,2073.4,3699.19,0.00194168,020036,87714,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,RD501_Vulture,NA,,390.154,5237.69,-16.8823,003052,8410,RD501_opfor_unit_B1_pilot,2017,7,21,10,18
,RD501_opfor_unit_B1_pilot,NA,,390.552,5235.56,-10.2579,003052,8410,RD501_opfor_unit_B1_pilot,2017,7,21,10,18
,JLTS_Clone_P2_marksman_501,NA,,2083.22,3803.57,0.00315857,020038,27038,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_DC15A_501,NA,,2112.17,3794.67,0.00289154,021037,27038,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,JLTS_Clone_P2_corporal_501,NA,,2105.61,3801.88,0.00243378,021038,18165,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,Land_LampShabby_F,NA,,4555.73,2620.01,-3.56004,045026,9553,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,18
,RD501_Vulture,NA,,66.1784,6302.65,153.447,000063,CX-X Mulkot,JLTS_Clone_P2_DC15A_501,2017,7,21,10,18
,RD501_opfor_unit_B1_pilot,NA,,65.183,6301.02,160.6,000063,CX-X Mulkot,JLTS_Clone_P2_DC15A_501,2017,7,21,10,18
,JLTS_Clone_P2_marksman_501,NA,,2050.4,3854.04,0.00235748,020038,87714,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,SWLB_clone_base_P2,NA,,2333.36,3743.68,0.00248718,023037,5724,RD501_opfor_unit_B1_heavy,2017,7,21,10,18
,SWLB_clone_at_base_P2,NA,,2326.98,3749.26,0.00262451,023037,Kakar,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,18
,SWLB_clone_base_P2,NA,,2333.48,3738.81,0.00127411,023037,Wardak,RD501_opfor_unit_B2_droid_Super,2017,7,21,10,18
,SWLB_clone_medic_base_P2,NA,,2338.37,3751.07,0.493889,023037,Kakar,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,18
,SWLB_clone_assault_base_P2,NA,,2337.62,3740.63,-0.223915,023037,Shah,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,18
,SWLB_clone_RTO_base_P2,NA,,2337.1,3735.66,0.00244141,023037,18165,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,SWLB_clone_base_P2,NA,,2335.72,3741.9,-0.152992,023037,18165,RD501_opfor_unit_B1_crew,2017,7,21,10,18
,Land_Lampa_sidl,NA,,934.638,9634.48,0.00137711,009096,MacDonald,B_UAV_AI,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,RD501_Vulture,NA,,627.37,7439.51,78.8905,006074,MacDonald,B_UAV_AI,2017,7,21,10,19
,RD501_opfor_unit_B1_pilot,NA,,626.877,7437.28,84.7827,006074,MacDonald,B_UAV_AI,2017,7,21,10,19
,SWLB_clone_sg_base_P2,NA,,2320.92,3751.26,0.00191498,023037,Shah,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,19
,JLTS_Clone_P2_at_501,NA,,2042.45,3844.27,-0.336922,020038,Masood,RD501_opfor_unit_B2_droid_Standard,2017,7,21,10,19
,RD501_opfor_unit_B1_heavy,NA,,7926.72,1662.1,0.00143886,079016,CX-C Moony,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,Land_LampShabby_F,NA,,2296.17,3178.4,-3.51684,022031,27038,RD501_opfor_unit_B1_crew,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,RD501_AAT_Brown,NA,,2525.54,3529.95,-0.117906,025035,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,RD501_opfor_unit_B1_crew,NA,,2525.54,3529.95,-0.0433693,025035,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,RD501_opfor_unit_B1_crew,NA,,2525.54,3529.95,-0.0433693,025035,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,RD501_opfor_unit_B1_crew,NA,,2525.54,3529.95,-0.0433693,025035,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,Land_Runway_PAPI_4,NA,,8479.27,4757.16,0.161304,084047,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,19
,RD501_AAT_Brown,NA,,2472.62,3583.16,-0.101829,024035,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,RD501_opfor_unit_B1_crew,NA,,2472.62,3583.16,-0.0263996,024035,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,RD501_opfor_unit_B1_crew,NA,,2472.62,3583.16,-0.0263996,024035,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,RD501_opfor_unit_B1_crew,NA,,2472.62,3583.16,-0.0263996,024035,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,19
,RD501_arc_170_blue,NA,,1698.6,2978.74,110.872,016029,48510,RD501_opfor_unit_B1_crew,2017,7,21,10,19
,RD501_arc_170_blue,NA,,8747.88,452.362,237.577,087004,Roberts,B_UAV_AI,2017,7,21,10,20
CX-X Mulkot,JLTS_Clone_P2_DC15A_501,AIR,Razor 3-1 (D),8949.07,-559.528,279.267,089994,CX-X Mulkot,JLTS_Clone_P2_DC15A_501,2017,7,21,10,20
CX-X Diablo,JLTS_Clone_P2_DC15A_501,AIR,Razor 2-2 (C),1303.83,3029.32,4.37424,013030,,JLTS_Clone_P2_DC15A_501,2017,7,21,10,20
,RD501_AAT_Brown,NA,,8356.51,4901.78,-0.28965,083049,CT - 4800,JLTS_Clone_P2_at_501,2017,7,21,10,20
,RD501_opfor_unit_B1_crew,NA,,8356.51,4901.78,-0.215114,083049,CT - 4800,JLTS_Clone_P2_at_501,2017,7,21,10,20
,RD501_opfor_unit_B1_crew,NA,,8356.51,4901.78,-0.215114,083049,CT - 4800,JLTS_Clone_P2_at_501,2017,7,21,10,20
,RD501_opfor_unit_B1_crew,NA,,8356.51,4901.78,-0.215114,083049,CT - 4800,JLTS_Clone_P2_at_501,2017,7,21,10,20
,JLTS_Clone_P2_corporal_501,NA,,8224.73,5275.14,0.00143909,082052,B1 - 25627,RD501_opfor_unit_B1_crew,2017,7,21,10,21
,JLTS_Clone_P2_marksman_501,NA,,8228.61,5271.33,0.113573,082052,B1 - 25627,RD501_opfor_unit_B1_crew,2017,7,21,10,21
,JLTS_Clone_P2_sergeantmajor_501,NA,,8209.3,5286.51,0.00143909,082052,B1 - 20738,RD501_AAT_Brown,2017,7,21,10,21
,JLTS_Clone_P2_at_501,NA,,8237.68,5264.86,0.00143909,082052,B1 - 20738,RD501_AAT_Brown,2017,7,21,10,21
CX-C Moony,JLTS_Clone_P2_DC15A_501,AIR,Razor 4-1 (C),7955.05,1649.52,0.00143862,079016,,JLTS_Clone_P2_DC15A_501,2017,7,21,10,21
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,21
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,21
,JLTS_Clone_P2_sergeantmajor_501,NA,,8303.91,4977.43,0.00143909,083049,B1 - 25627,RD501_opfor_unit_B1_crew,2017,7,21,10,22
CX-C Dagger,JLTS_Clone_P2_DC15A_501,AIR,Razor 1-2 (D),535.418,9587.94,0.00143909,005095,CX-C Dagger,JLTS_Clone_P2_DC15A_501,2017,7,21,10,23
CT Excal,JLTS_Clone_P2_DC15A_501,INF,Recruit | Reserve | Guest,696.032,9637.99,0.0172997,006096,,JLTS_Clone_P2_DC15A_501,2017,7,21,10,24
,Land_LampShabby_F,NA,,6516.83,3736.67,-3.57929,065037,Error: No vehicle,,2017,7,21,10,43
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,43
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,43
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,43
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,43
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,43
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,43
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,43
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,43
,RD501_Vulture,NA,,-341.33,10947.2,278.443,996109,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,52
,RD501_opfor_unit_B1_pilot,NA,,-339.787,10948.9,283.965,996109,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,52
,RD501_Vulture,NA,,1235.02,9973.96,427.539,012099,MacDonald,B_UAV_AI,2017,7,21,10,53
,RD501_opfor_unit_B1_pilot,NA,,1236.76,9975.42,433.7,012099,MacDonald,B_UAV_AI,2017,7,21,10,53
,RD501_Vulture,NA,,1037.29,9704.88,510.393,010097,MacDonald,B_UAV_AI,2017,7,21,10,53
,RD501_opfor_unit_B1_pilot,NA,,1038.12,9706.97,516.711,010097,MacDonald,B_UAV_AI,2017,7,21,10,53
,Land_Cargo_Patrol_V1_F,NA,,9560.36,7000.62,-0.0373497,095070,Smith,B_UAV_AI,2017,7,21,10,54
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,54
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,54
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,54
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,54
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,54
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,54
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,54
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,54
,RD501_arc_170_razor,NA,,1541.5,9785.36,-3.51433,015097,CX-X Saltopus,JLTS_Clone_P2_DC15A_501,2017,7,21,10,55
CX-X Saltopus,JLTS_Clone_P2_DC15A_501,AIR,Razor 2-2 (B),1546.01,9786.98,-5.9601,015097,Error: No vehicle,,2017,7,21,10,55
,Land_Church_01_V1_F,NA,,2628.59,1459.68,0.00226879,026014,Davis,B_UAV_AI,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,RD501_cis_adsd,NA,,2550.33,1259.1,-0.0727692,025012,Thomson,RD501_CIS_SHORAD,2017,7,21,10,55
,Land_WIP_F,NA,,2555.68,1270.24,0.000162125,025012,Thomson,RD501_CIS_SHORAD,2017,7,21,10,55
,RD501_opfor_unit_B1_crew,NA,,2556.49,1255.21,0.00143814,025012,Thomson,RD501_CIS_SHORAD,2017,7,21,10,55
,RD501_opfor_unit_B1_crew,NA,,2548.08,1254.83,0.00143814,025012,Thomson,RD501_CIS_SHORAD,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,55
,RD501_arc_170_razor,NA,,9386.63,1820.47,236.316,093018,Spiegelman,B_UAV_AI,2017,7,21,10,56
CX-C Dagger,JLTS_Clone_P2_DC15A_501,AIR,Razor 1-2 (D),8783.7,2387.39,15.9306,087023,CX-C Dagger,JLTS_Clone_P2_DC15A_501,2017,7,21,10,56
,JLTS_Clone_P2_marksman_501,NA,,8533.18,5237.44,0.00370789,085052,B1 - 36837,RD501_opfor_unit_B1_crew,2017,7,21,10,57
,JLTS_Clone_P2_corporal_501,NA,,8525.31,5252.55,0.0027771,085052,B1 - 36837,RD501_opfor_unit_B1_crew,2017,7,21,10,57
,RD501_opfor_unit_B1_heavy,NA,,8602.19,4668.51,0.00144005,086046,CT - 0682,JLTS_Clone_P2_medic_501,2017,7,21,10,58
,RD501_z95_blue,NA,,-1392.72,9825.6,481.289,986098,Martin,B_UAV_AI,2017,7,21,10,58
,RD501_opfor_unit_B1,NA,,8612.78,4684.91,0.00143909,086046,CT - 0682,JLTS_Clone_P2_medic_501,2017,7,21,10,58
,RD501_opfor_unit_B1,NA,,8650.27,4679.5,0.00143909,086046,CT - 7667,JLTS_Clone_P2_at_501,2017,7,21,10,58
,RD501_opfor_unit_B1_AT_heavy,NA,,8637.44,4677.96,0.00143909,086046,CT - 7667,JLTS_Clone_P2_at_501,2017,7,21,10,58
,JLTS_Clone_P2_at_501,NA,,8501.87,5257.5,0.00189209,085052,B1 - 36837,RD501_opfor_unit_B1_crew,2017,7,21,10,58
,JLTS_Clone_P2_medic_501,NA,,8504.17,5260.16,0.00128555,085052,B1 - 36837,RD501_opfor_unit_B1_crew,2017,7,21,10,58
,RD501_CIS_SHORAD,NA,,2692.87,1395.06,2.92856,026013,CX-C Moony,JLTS_Clone_P2_DC15A_501,2017,7,21,10,58
,B_UAV_AI,NA,,2692.87,1395.06,2.63905,026013,Error: No vehicle,,2017,7,21,10,58
CX-X Diablo,JLTS_Clone_P2_DC15A_501,AIR,Razor 2-2 (C),-567.019,17684.3,-28.8133,994176,CX-X Diablo,JLTS_Clone_P2_DC15A_501,2017,7,21,10,58
,RD501_CIS_SHORAD,NA,,2559.38,1739.38,-0.074872,025017,CX-C Moony,JLTS_Clone_P2_DC15A_501,2017,7,21,10,59
,B_UAV_AI,NA,,2559.38,1739.38,2.50576,025017,Error: No vehicle,,2017,7,21,10,59
,JLTS_Clone_P2_DC15A_501,NA,,8364.75,5298.52,0.000299454,083052,B1 - 49764,RD501_AAT_Brown,2017,7,21,10,59
,Land_Cargo_Patrol_V1_F,NA,,9611.23,6989.25,-4.26769,096069,Jones,B_UAV_AI,2017,7,21,10,59
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,59
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,59
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,59
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,59
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,59
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,59
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,59
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,10,59
,RD501_opfor_unit_B1_crew,NA,,9505.13,5813.97,0.0843194,095058,CT - 6773,JLTS_Clone_P2_DC15A_501,2017,7,21,10,59
,RD501_arc_170_razor,NA,,15034.6,1779.83,1473.61,150017,Allen,B_UAV_AI,2017,7,21,10,59
CX-X Saltopus,JLTS_Clone_P2_DC15A_501,AIR,Razor 2-2 (B),17586.6,1839.43,1614.27,175018,Error: No vehicle,,2017,7,21,11,0
,Land_LampShabby_F,NA,,6976.55,1117.28,-3.81188,069011,Roberts,B_UAV_AI,2017,7,21,11,1
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,1
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,1
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,1
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,1
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,1
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,1
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,1
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,1
,RD501_Vulture,NA,,9666.68,6366.94,366.912,096063,Smith,B_UAV_AI,2017,7,21,11,1
,RD501_opfor_unit_B1_pilot,NA,,9666.39,6364.7,373.096,096063,Smith,B_UAV_AI,2017,7,21,11,1
,Land_Cargo_Patrol_V1_F,NA,,9638.39,6946.07,-4.26733,096069,Santorum,B_UAV_AI,2017,7,21,11,2
,Land_Cargo_HQ_V1_F,NA,,9611.24,6969.52,-0.55685,096069,Santorum,B_UAV_AI,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,Land_dp_smallTank_F,NA,,9588.94,6962.48,0,095069,Santorum,B_UAV_AI,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,Land_Cargo_Patrol_V1_F,NA,,9573.69,6931.46,-4.26734,095069,Santorum,B_UAV_AI,2017,7,21,11,2
,RD501_CIS_Static_AA_SR_ML,NA,,9615.86,6937.55,0.0893211,096069,Santorum,RD501_CIS_Static_AA_SR_ML,2017,7,21,11,2
,B_UAV_AI,NA,,9615.86,6937.55,1.79514,096069,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,RD501_Vulture,NA,,5347.78,8438.2,83.7309,053084,8579,RD501_opfor_unit_B1_pilot,2017,7,21,11,2
,RD501_opfor_unit_B1_pilot,NA,,5349.58,8436.9,90.1673,053084,8579,RD501_opfor_unit_B1_pilot,2017,7,21,11,2
,RD501_opfor_unit_B1,NA,,8094.18,4941.42,0.00143862,080049,CT - 0649,JLTS_Clone_P2_DC15A_501,2017,7,21,11,2
,RD501_LAAT_MKIII_Balls,NA,,1481.47,9434.99,0,014094,CX-X Mulkot,JLTS_Clone_P2_DC15A_501,2017,7,21,11,2
,Land_Telek1,NA,,947.051,9634.65,3.8147e-006,009096,MacDonald,B_UAV_AI,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,2
,Land_Panelak3,NA,,886.211,9446,0.0515347,008094,MacDonald,B_UAV_AI,2017,7,21,11,3
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,3
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,3
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,3
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,3
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,3
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,3
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,3
,,NA,,0,0,0,000000,Error: No vehicle,,2017,7,21,11,3
,RD501_speedboat_cis,NA,,9504.62,5832.09,-1.00275,095058,B1 - 67339,RD501_speedboat_cis,2017,7,21,11,3
,RD501_opfor_unit_B1_crew,NA,,9504.62,5832.09,2.40037,095058,B1 - 26732,RD501_opfor_unit_B1_crew,2017,7,21,11,3
,RD501_opfor_unit_B1_crew,NA,,9504.62,5832.09,2.40037,095058,B1 - 67339,RD501_opfor_unit_B1_crew,2017,7,21,11,3
